"","siteid_07","sampling_event","visit_no","day","month","year","lat","lon","state","EPA_reg","ECO9","HUC2","HUC8","lake_origin","area_km2","perim_km","elevation_m","depthmax_m","SLD","WGT","secchi_m","clear_to_bottom","basinarea_km2","pct_forest","pct_agric","chla_ugL","color_PCU","NTL_ugL","PTL_ugL","NA_mgL","DOC_mgL","cond_uScm","turb_NTU","nutrient_color","siteid_12","UID","WALA_ratio","site_id","sampled_depthmax_m","resampled","Julian.day","precip_5","avgtemp_5","mintemp_5","maxtemp_5","precip_4","avgtemp_4","mintemp_4","maxtemp_4","precip_3","avgtemp_3","mintemp_3","maxtemp_3","precip_2","avgtemp_2","mintemp_2","maxtemp_2","precip_1","avgtemp_1","mintemp_1","maxtemp_1","RelO207","VolT07","SedArea","VoltoSedArea","HypoThick","hypox07","anox07"
"636","NLA06608-0637","NLA06608-0637-2007-1",1,6,8,2007,40.13391202,-111.0580729,"UT","region_8","WMT",14,14060004,"man-made",53.76669903,139.9754139,2304,23,5.38505497521686,2.511888266,4.2,0,551.6018554,55.5,0,7.408,15,454,21,4.597,3.99,249,9.23,"blue",NA,NA,10.2591727844818,"NLA06608-0637",23,0,218,19.2345733333333,15.6618518518519,7.55814814814815,23.7759259259259,18.6838166666667,17.8532407407407,9.56064814814815,26.1486111111111,17.7263777777778,20.3216049382716,11.791975308642,28.8549382716049,18.8129333333333,22.662962962963,14.0342592592593,31.2972222222222,24.638,24.1777777777778,15.8333333333333,32.5333333333333,60.5727595654631,9.2889536,10163994.3241656,3.33328181867159,10,"1","0"
"648","NLA06608-0658","NLA06608-0658-2007-1",1,26,7,2007,44.02383508,-124.0796101,"OR","region_10","WMT",17,17100206,"natural",0.605596474,3.74028717,30.36,22,1.3558397011199,3.999258837,6.65,0,2.548949237,39.5,0,1.116,6,110,5,6.809,1.82,59.18,0.732,"blue",NA,NA,4.20898956059642,"NLA06608-0658",21.5,0,207,37.4311333333333,11.7637037037037,4.27444444444444,19.252962962963,31.7097833333333,13.1722222222222,5.36342592592593,20.9810185185185,23.4837111111111,15.2333333333333,7.04938271604938,23.4006172839506,21.5476666666667,17.2222222222222,8.85740740740741,25.5592592592593,13.9022666666667,20.0740740740741,11.4333333333333,28.7074074074074,40.2901793997179,9.4645269992603,173469.124916671,3.82874547674944,11.5,"0","0"
"688","NLA06608-0715","NLA06608-0715-2007-1",1,6,7,2007,40.21848571,-105.3784913,"CO","region_8","WMT",10,10190005,"man-made",0.793960814,7.767676082,1951.04,46,2.45915917665973,9.171940265,3.8,0,263.3071445,69.7,0,3.545,15,123,4,1.333,2.77,22.77,0.588,"blue","NLA12_CO-R04",NA,331.637455976511,"NLA06608-0715",46,1,187,38.8112,8.60962962962963,0.964814814814816,16.2651851851852,42.1978666666667,10.8851851851852,2.99768518518519,18.7861111111111,45.0793555555556,12.8185185185185,4.81728395061729,20.8333333333333,41.1734,15.4277777777778,7.14444444444445,23.7166666666667,33.9344,17.8777777777778,9.26666666666667,26.5333333333333,22.7194019657128,11.7966,602856.476885602,13.2778632970674,40,"0","0"
"701","NLA06608-0727","NLA06608-0727-2007-1",1,23,6,2007,45.63873346,-97.34187361,"SD","region_8","TPL",10,10160010,"natural",0.292317302,2.196152722,559.28,3.5,1.14585679675739,53.28692003,0.32,0,2.353444193,1.4,34.7,130.4,26,3722,191,44.47,21.55,1284,34.8,"murky","NLA12_SD-111",NA,8.05099177126368,"NLA06608-0727",3.4,1,174,63.2206,6.40037037037037,-0.0562962962962965,12.8596296296296,74.3627333333333,10.175,3.4412037037037,16.9087962962963,82.8519777777778,12.8197530864198,5.98024691358025,19.6592592592593,96.4141666666667,16.3518518518519,9.38148148148148,23.3222222222222,89.5519333333333,19.0481481481482,12.1074074074074,25.9888888888889,65.5390010931244,21.2883381924198,49565.5277932096,0.466637680585367,1.4,"1","1"
"707","NLA06608-0738","NLA06608-0738-2007-1",1,16,8,2007,43.17765587,-72.06616228,"NH","region_1","NAP",1,1070003,"natural",0.769237037,5.999984935,427.87,14,1.92981258716757,20.3121784,5.25,0,6.113384406,78.2,0,1.696,7,223,3,2.401,3.75,30.48,0.539,"blue",NA,NA,7.94733497211991,"NLA06608-0738",14,0,228,114.134053333333,12.4248148148148,5.94037037037037,18.8937037037037,105.786766666667,15.1476851851852,8.51435185185185,21.775462962963,98.2754222222222,17.1858024691358,10.5783950617284,23.7932098765432,103.246766666667,18.2935185185185,11.8611111111111,24.7259259259259,96.4861333333333,18.6666666666667,12.0814814814815,25.2518518518519,50.9206323135339,6.081116,98156.2310578072,1.66600000746629,5,"0","0"
"714","NLA06608-0753","NLA06608-0753-2007-1",1,19,7,2007,42.34421131,-79.32038612,"NY","region_2","NAP",5,5010002,"natural",0.463642091,5.088630303,397.87,13.3,2.1081647139855,8.418311244,2.2,0,15.17568205,53.7,20.9,8.8,6,367,15,14.42,3.06,293.5,2.46,"blue",NA,NA,32.7314589088936,"NLA06608-0753",13,0,200,87.9618933333333,9.2537037037037,2.96481481481481,15.5240740740741,89.0291166666667,12.400462962963,5.95740740740741,18.8300925925926,80.5772666666667,15.5092592592593,8.7395061728395,22.2672839506173,83.7819,17.9305555555556,11.1555555555556,24.687962962963,102.87,19.0740740740741,12.6925925925926,25.4203703703704,89.0048287570426,7.848,68625.3668084371,1.66571321281114,5,"1","0"
"715","NLA06608-0754","NLA06608-0754-2007-1",1,2,7,2007,42.00008215,-71.76889368,"MA","region_1","NAP",1,1090003,"natural",1.257233774,8.175579588,178.4,23.2,2.05686410407128,30.4452118,4.85,0,5.39113596,61.4,0.2,1.152,6,251,3,5.067,2.77,46.5,0.724,"blue",NA,NA,4.28809348864979,"NLA06608-0754",23,0,183,109.58068,7.60740740740741,1.68259259259259,13.4996296296296,120.774883333333,10.6277777777778,4.46898148148148,16.7458333333333,115.279311111111,13.6277777777778,7.39197530864197,19.8111111111111,81.8726666666667,16.8833333333333,10.262962962963,23.45,80.5518666666667,18.8333333333333,12.6925925925926,24.8740740740741,29.8053004970037,7.79687077385424,287761.433933985,3.66424563405507,11,"0","0"
"727","NLA06608-0766","NLA06608-0766-2007-1",1,18,7,2007,47.07388772,-98.58682039,"ND","region_8","TPL",10,10160003,"natural",1.80255754,7.339827014,436.8,16,1.54218446530275,7.059494244,1.85,0,123.4868719,0.4,72.3,33.936,10,1673,40,202.7,14.63,1973,5.34,"green",NA,NA,68.506479909651,"NLA06608-0766",16,0,199,67.0441466666667,9.30814814814815,2.73666666666667,15.8837037037037,75.9100166666667,12.7046296296296,5.91157407407407,19.4888888888889,90.7711333333333,15.8783950617284,9.00864197530864,22.7413580246914,88.3158,18.7444444444444,11.8666666666667,25.6222222222222,66.1416,21.1,14.0111111111111,28.1888888888889,97.2879032524489,12.46192,176070.275294505,1.66629498241716,5,"1","1"
"731","NLA06608-0771","NLA06608-0771-2007-1",1,13,8,2007,46.43678101,-93.95778373,"MN","region_5","UMW",7,7010104,"natural",0.916387807,5.895508251,384.85,4.6,1.73730739584347,105.454706,2.05,0,3.957667337,44.7,8.2,6.4,18,622,20,1.697,9.2,67.58,3.1,"blue","NLA12_MN-103",NA,4.31876909182839,"NLA06608-0771",4.5,1,225,72.2138933333333,14.0751851851852,7.61777777777778,20.5548148148148,75.7893666666667,16.9759259259259,10.3902777777778,23.5824074074074,78.0654888888889,19.3104938271605,12.7611111111111,25.8783950617284,75.2898333333333,20.4472222222222,13.9509259259259,26.9583333333333,76.3608666666667,20.4574074074074,13.9833333333333,26.9314814814815,96.8049816341751,21.2,11313.8224083158,0.166660881821482,0.5,"1","1"
"739","NLA06608-0782","NLA06608-0782-2007-1",1,31,7,2007,47.97490008,-90.74589983,"MN","region_5","UMW",9,9030001,"natural",0.059451063,1.233867307,558.98,9.5,1.42752496803722,545.0266745,2.05,0,0.855527,93.5,0,3.28,33,443,7,1.09,10.04,35.02,1.41,"brown",NA,NA,14.3904407562906,"NLA06608-0782",8,0,212,67.96532,12.3996296296296,6.01444444444444,18.807037037037,71.0840166666667,15.4532407407407,8.8375,22.0958333333333,74.1764666666667,18.6845679012346,12.0388888888889,25.3487654320988,72.4281,20.5314814814815,13.9990740740741,27.0907407407407,55.118,21.4444444444444,14.7777777777778,28.1111111111111,97.9339517469569,5.83481481481482,8374.4309686041,0.998313290266281,3,"1","1"
"746","NLA06608-0794","NLA06608-0794-2007-1",1,9,6,2007,42.94295938,-109.8067241,"WY","region_8","WMT",14,14040102,"natural",20.45331815,38.84475821,2261,50,2.42295642408621,3.108017713,9.1,0,258.3207074,20.9,0,1.056,4,91,3,0.692,1.18,20.49,0.416,"blue","NLA12_WY-103",NA,12.6297701676341,"NLA06608-0794",50,1,160,33.1334533333333,2.79481481481481,-4.22592592592593,9.81814814814815,36.5908166666667,5.30046296296296,-1.91018518518519,12.5199074074074,39.5844888888889,7.53148148148148,0.0111111111111108,15.0450617283951,42.3587333333333,9.47314814814815,1.72037037037037,17.1972222222222,46.2788,12.2611111111111,4.08888888888889,20.3944444444444,-10.9650618774714,6.05981652949245,10605035.6856072,11.9976966904695,36,"0","0"
"763","NLA06608-0811","NLA06608-0811-2007-1",1,23,7,2007,41.58503646,-84.93075504,"IN","region_5","UMW",4,4050001,"natural",0.070923477,1.273341585,305.54,9,1.3487919996143,236.0552488,1.15,0,2.247961836,5.6,54.6,50.04,26,1224,51,5.733,12.06,379.2,7.84,"murky",NA,NA,31.6955954655184,"NLA06608-0811",8.5,0,204,79.9168666666667,15.2181481481481,8.78703703703704,21.6518518518519,78.5918333333333,17.5597222222222,10.9791666666667,24.1550925925926,70.6853777777778,20.2796296296296,13.5388888888889,27.029012345679,77.7070666666667,21.8527777777778,15.2194444444444,28.4712962962963,81.1699333333333,22.1925925925926,15.6666666666667,28.6759259259259,99.2087769350351,8.0024,6145.05851017424,0.832003045655102,2.5,"1","1"
"770","NLA06608-0823","NLA06608-0823-2007-1",1,26,7,2007,45.50212807,-92.42758598,"WI","region_5","UMW",7,7030005,"natural",2.203464305,8.670594371,353.94,18.3,1.64774851033448,159.855637,3.95,0,24.91471933,51.8,23.9,2.084,9,331,7,3.625,5.92,160.9,0.725,"blue",NA,NA,11.3070673636349,"NLA06608-0823",18,0,207,67.4099066666667,11.9485185185185,5.39962962962963,18.4988888888889,70.2204166666667,14.7865740740741,8.03101851851852,21.5439814814815,72.7907555555555,17.8672839506173,10.9358024691358,24.7845679012346,76.0899333333333,19.7259259259259,12.8425925925926,26.5851851851852,77.4869333333333,20.6407407407407,13.8407407407407,27.3925925925926,95.5821452442087,10.2981481481481,244885.909360922,1.99953821647928,6,"1","1"
"789","NLA06608-0842","NLA06608-0842-2007-1",1,1,8,2007,44.98259563,-109.5385322,"WY","region_8","WMT",10,10070006,"natural",0.154375485,1.629312541,3139,26,1.16979645470245,40.31619797,4.35,0,1.319161682,0.8,0,1.557,5,71,13,0.371,0.79,14.46,0.643,"blue",NA,NA,8.54515004114805,"NLA06608-0842",25.5,0,213,36.4744,11.4903703703704,3.55333333333333,19.4259259259259,36.77285,13.5449074074074,5.3875,21.687962962963,38.0746,16.2895061728395,7.79259259259259,24.7691358024691,30.8313666666667,18.9453703703704,10.1759259259259,27.7148148148148,33.8074,21.4203703703704,12.7074074074074,30.1333333333333,-11.2134937042272,6.46267637687756,90870.2698921121,6.45741555588191,19.5,"0","0"
"794","NLA06608-0849","NLA06608-0849-2007-1",1,31,7,2007,48.09040077,-124.6325273,"WA","region_10","WMT",17,17100101,"natural",30.36176287,50.00086607,10.11,43.9,2.5598180839238,2.337088279,3.17,0,203.5535406,70.8,0,4.696,28,189,5,3.441,4.03,44.35,0.649,"brown",NA,NA,6.70427278783368,"NLA06608-0849",42.3,0,212,57.31256,11.7962962962963,5.43185185185185,18.1277777777778,39.5647333333333,13.3944444444444,6.68888888888889,20.0726851851852,35.1197333333333,15.3716049382716,8.38518518518519,22.3388888888889,34.5355333333333,17.2092592592593,10.2462962962963,24.1435185185185,26.924,20.0555555555556,12.5555555555556,27.5,26.5797381422805,9.37583195606381,12647705.442987,9.09915772342832,27.3,"0","0"
"795","NLA06608-0850","NLA06608-0850-2007-1",1,7,8,2007,40.76400873,-111.3907566,"UT","region_8","WMT",16,16020101,"man-made",4.201827721,12.13167056,1840,23.5,1.66953894954027,4.975432594,3.4,0,866.4315716,68.2,6.2,2.304,7,486,19,9.192,3.75,388.8,1.71,"blue",NA,NA,206.203497413691,"NLA06608-0850",23,0,219,19.3006133333333,15.7722222222222,7.66444444444444,23.8903703703704,18.7473166666667,17.9666666666667,9.66944444444444,26.2671296296296,17.8759555555556,20.4148148148148,11.887037037037,28.9469135802469,19.1600666666667,22.7055555555556,14.0953703703704,31.3222222222222,24.892,24.1148148148148,15.787037037037,32.4555555555556,75.3007996250438,12.7546875,127112.547148851,1.33306973222114,4,"0","0"
"801","NLA06608-0859","NLA06608-0859-2007-1",1,5,7,2007,42.78877715,-88.21979209,"WI","region_5","TPL",7,7120006,"natural",4.893771604,36.1112779,235.53,19,4.60485624741224,7.527925891,1.25,0,901.0578605,18.7,43.5,11.472,5,913,33,74.46,7.4,841.4,5.26,"green",NA,NA,184.12339876334,"NLA06608-0859",18.5,0,186,60.4757066666667,7.45296296296296,1.16074074074074,13.7544444444444,66.7977666666667,11.3935185185185,4.81296296296296,17.9856481481482,69.3532888888889,14.4061728395062,7.59135802469136,21.2327160493827,72.1783333333333,17.7037037037037,10.7037037037037,24.6990740740741,76.2423333333333,19.6296296296296,12.712962962963,26.537037037037,98.4307314617241,8.06097777777778,804397.052878948,2.49972540786805,7.5,"1","1"
"817","NLA06608-0874","NLA06608-0874-2007-1",1,30,8,2007,43.49984691,-86.02363273,"MI","region_5","UMW",4,4060101,"natural",0.230273152,2.657528962,232.11,11.8,1.562253194397,81.58117426,1.35,0,17.21454855,8.2,71.8,14.16,14,3441,29,5.033,3.97,421.8,4.82,"blue",NA,NA,74.7570804520016,"NLA06608-0874",11.3,0,242,71.501,16.1007407407407,9.32962962962963,22.8503703703704,70.61835,18.6166666666667,11.662037037037,25.5564814814815,74.4982,19.987037037037,13.158024691358,26.779012345679,78.105,20.2222222222222,13.6111111111111,26.8055555555556,104.394,20.4444444444444,14.1111111111111,26.7777777777778,97.6470585172336,6.44623368672955,19655.8691862541,1.09904311626995,3.3,"1","1"
"821","NLA06608-0878","NLA06608-0878-2007-1",1,1,8,2007,46.41279009,-95.49202478,"MN","region_5","UMW",7,7010107,"natural",2.805232362,10.01612512,399.86,15,1.68698176737504,5.66008504,1.65,0,81.20098748,19.1,47.8,6.112,7,630,18,3.476,7.32,325.4,1.74,"blue",NA,NA,28.9462607732457,"NLA06608-0878",15,0,213,68.2921333333333,12.5285185185185,6.13777777777778,18.9414814814815,71.4459666666667,15.5703703703704,8.95694444444445,22.2101851851852,74.4756222222222,18.7327160493827,12.0944444444444,25.3895061728395,72.6482333333333,20.525,13.9953703703704,27.0805555555556,56.7520666666667,21.3685185185185,14.7166666666667,28.0203703703704,99.1998118896574,11.1074074074074,112223.430756488,0.99987403453635,3,"1","1"
"841","NLA06608-0914","NLA06608-0914-2007-1",1,2,8,2007,44.7665922,-67.69930253,"ME","region_1","NAP",1,1050002,"natural",0.834465783,7.084784952,69.91,10.7,2.18784965000712,61.84915074,5.53,0,3.294281329,69.4,0.5,1.288,14,171,10,1.636,3.57,21.48,0.455,"blue","NLA12_ME-107",NA,3.94777280999669,"NLA06608-0914",10,1,214,103.527013333333,9.37259259259259,3.22185185185185,15.5103703703704,101.138566666667,12.3694444444444,6.13287037037037,18.5796296296296,83.6901777777778,15.216049382716,8.73148148148148,21.6814814814815,85.0857666666667,17.2157407407407,10.9166666666667,23.4861111111111,91.4061333333333,18.0703703703704,11.9777777777778,24.1111111111111,85.8312422991613,11.7777777777778,18779.0140766508,0.499905906690938,1.5,"1","0"
"846","NLA06608-0918","NLA06608-0918-2007-1",1,14,8,2007,45.63536489,-70.35478251,"ME","region_1","NAP",1,1030001,"natural",2.828829075,10.73531477,378.84,22.5,1.80055543706867,68.10333034,2.87,0,105.0268376,79.6,0,2.384,23,244,4,0.581,6.29,30.88,0.623,"brown","NLA12_ME-102",NA,37.1273183410702,"NLA06608-0918",22,1,226,103.527013333333,11.0481481481481,4.83962962962963,17.2392592592593,95.1949666666667,13.8416666666667,7.47175925925926,20.1907407407407,86.8736444444444,16.1271604938272,9.67962962962963,22.5555555555556,90.6229666666667,17.4824074074074,11.1722222222222,23.7638888888889,97.2989333333333,17.8259259259259,11.5111111111111,24.1111111111111,57.3928642075486,10.8520754373178,1145866.71633093,4.66541297633496,14,"0","0"
"854","NLA06608-0926","NLA06608-0926-2007-1",1,6,8,2007,46.27836202,-91.03611959,"WI","region_5","UMW",7,7030002,"natural",0.708648489,3.58596696,435.99,22,1.20167193691898,59.0272092,6.7,0,3.676063156,73.3,0,1.472,4,252,4,0.803,4.01,36.25,1.03,"blue",NA,NA,5.18742820038667,"NLA06608-0926",21.5,0,218,73.1858666666667,13.5155555555556,6.91555555555555,20.1151851851852,76.6191,16.2296296296296,9.45740740740741,22.9976851851852,80.8453777777778,18.8345679012346,11.9716049382716,25.6783950617284,86.8976333333333,20.2185185185185,13.4601851851852,26.9481481481481,97.4344,20.7111111111111,14.1,27.2777777777778,83.6074105906802,7.61743872152035,169190.930305158,3.49641930675556,10.5,"1","1"
"857","NLA06608-0930","NLA06608-0930-2007-1",1,21,8,2007,43.53424744,-71.50524998,"NH","region_1","NAP",1,1070002,"natural",16.69501392,43.11861274,146.79,39,2.97691514152105,22.36614373,6.45,0,1102.049861,62,2.6,1.304,5,174,4,8.669,2.84,84.67,0.863,"blue","NLA12_NH-103",NA,66.0107183067266,"NLA06608-0930",39,1,233,113.448253333333,13.1192592592593,6.62,19.6048148148148,100.929016666667,15.7587962962963,9.06064814814815,22.4537037037037,97.1324222222222,17.5345679012346,10.958024691358,24.1111111111111,101.7651,18.437037037037,11.962962962963,24.9111111111111,86.7918,18.6666666666667,11.9333333333333,25.4,29.921388006467,9.04172650327988,8606682.37826537,9.33199795025621,28,"0","0"
"862","NLA06608-0934","NLA06608-0934-2007-1",1,28,8,2007,43.73612725,-122.0382458,"OR","region_10","WMT",17,17090001,"natural",24.43702689,35.51064697,1651.51,45,2.0264200294313,1.750361848,36.71,0,76.24477974,62.1,0,0.067,0,5,1,0.259,0.6,4.35,0.237,"blue","NLA12_OR-109",NA,3.120051390998,"NLA06608-0934",43,1,240,27.4184533333333,14.5077777777778,6.44777777777778,22.5781481481481,20.1760666666667,16.3708333333333,7.97638888888889,24.7643518518519,18.8580888888889,17.9203703703704,9.37592592592593,26.4635802469136,13.3985,19.5425925925926,10.7787037037037,28.3314814814815,14.7489333333333,18.4,9.57407407407407,27.2777777777778,3.17208492827087,10.6322555555556,11896126.5591389,9.99881168657279,30,"0","0"
"865","NLA06608-0938","NLA06608-0938-2007-1",1,7,8,2007,43.23106073,-86.2884379,"MI","region_5","UMW",4,4060102,"natural",18.99633474,49.51062963,176.65,19,3.2044877107867,3.743461174,1.46,0,6967.619939,38.6,18.2,11.888,22,519,34,17.63,5.61,387.7,5.41,"murky","NLA12_MI-105",NA,366.78759531061,"NLA06608-0938",17.8,1,219,65.43548,13.2562962962963,6.57592592592593,19.9066666666667,64.9224,15.8898148148148,8.98657407407407,22.7694444444444,62.9158,18.4827160493827,11.3987654320988,25.5425925925926,63.8175,19.8685185185185,12.9018518518519,26.7861111111111,64.0842,20.1037037037037,13.3444444444444,26.8203703703704,62.3030484516935,11.5322048611111,1381413.39181456,1.59995808273062,4.8,"1","0"
"869","NLA06608-0942","NLA06608-0942-2007-1",1,10,7,2007,47.07143625,-94.60247265,"MN","region_5","UMW",7,7010102,"natural",1.053593225,6.05942703,402.25,23,1.66529103187302,116.1182748,4.05,0,17.64382112,79,4.4,2.384,18,306,6,3.547,4.63,241.9,0.942,"blue","NLA12_MN-108",NA,16.7463312228493,"NLA06608-0942",21,1,191,64.643,7.77407407407407,1.59444444444444,13.9759259259259,71.17715,11.7592592592593,5.34861111111111,18.1976851851852,75.8472222222222,15.0895061728395,8.47407407407407,21.7351851851852,80.391,18.2962962962963,11.6944444444444,24.9259259259259,78.994,20.1851851851852,13.7037037037037,26.7037037037037,73.5030087067749,4.446,239067.056372565,3.33114387750622,10,"1","1"
"875","NLA06608-0950","NLA06608-0950-2007-1",1,2,8,2007,43.16774073,-108.1947009,"WY","region_8","XER",10,10080001,"man-made",77.64918669,188.2012548,1441,19.8,6.02489006823844,3.108017713,5.55,0,19953.89549,12.5,3.3,1.723,8,234,20,55.5,3.28,670.6,1.19,"blue",NA,NA,256.97494514221,"NLA06608-0950",19.8,0,214,36.4659333333333,11.597037037037,3.65074074074074,19.5414814814815,36.8067166666667,13.6648148148148,5.49583333333333,21.8194444444444,37.8544666666667,16.383950617284,7.88086419753086,24.8703703703704,30.9499,18.9953703703704,10.2324074074074,27.7583333333333,33.8328,21.3407407407407,12.637037037037,30.0444444444444,89.0061889647342,16.741653119437,7370036.60626438,2.03331720770075,6.1,"1","1"
"882","NLA06608-0962","NLA06608-0962-2007-1",1,17,7,2007,41.51816888,-111.7317,"UT","region_8","WMT",16,16010203,"man-made",0.698245993,6.892859461,1640,33,2.32696722126768,2.500256737,6.2,0,169.3054159,65.5,0,1.396,4,190,6,3.257,1.93,330.7,1.29,"blue","NLA12_UT-103",NA,242.472448961121,"NLA06608-0962",30,1,198,19.0533866666667,12.9237037037037,5.02962962962963,20.8251851851852,18.0742166666667,15.0699074074074,6.9337962962963,23.2115740740741,16.6990888888889,17.4672839506173,9.07469135802469,25.8598765432099,15.2442333333333,20.1064814814815,11.4287037037037,28.7842592592593,17.3905333333333,22.6296296296296,13.9203703703704,31.3388888888889,34.2597996140749,8.83786666666667,174914.57035764,4.98990729854815,15,"0","0"
"891","NLA06608-0974","NLA06608-0974-2007-1",1,16,7,2007,46.47568516,-88.19188615,"MI","region_5","UMW",4,4030107,"natural",0.939144489,6.097439362,516.99,16,1.77491005951616,34.38911844,5.45,0,5.847904694,45.6,0,1.684,5,101,4,1.167,4.36,100.3,0.637,"blue",NA,NA,6.22684236823542,"NLA06608-0974",14,0,197,61.5831466666667,9.65925925925926,3.22185185185185,16.0685185185185,64.9774333333333,12.7740740740741,6.03564814814815,19.4856481481481,63.0343333333333,15.779012345679,8.74382716049383,22.7969135802469,61.4172,18.4277777777778,11.2407407407407,25.5851851851852,59.2836,19.7666666666667,12.6962962962963,26.7814814814815,79.049199364345,7.83453703703704,172552.465952758,1.9993446700234,6,"1","1"
"895","NLA06608-0982","NLA06608-0982-2007-1",1,14,8,2007,44.44651471,-71.81133018,"VT","region_1","NAP",1,1080101,"natural",0.821598953,5.076467406,312.89,16.5,1.57988956818784,31.82722929,4.5,0,16.73036254,84.7,0,2.08,19,248,6,4.242,5.36,57.62,0.561,"blue","NLA12_VT-101",NA,20.3631741239573,"NLA06608-0982",16,1,226,106.2736,11.7351851851852,5.39888888888889,18.0596296296296,104.728433333333,14.574537037037,8.06712962962963,21.0597222222222,105.568044444444,16.75,10.1833333333333,23.2882716049383,117.013566666667,17.875,11.5527777777778,24.1685185185185,116.044133333333,18.1111111111111,11.8,24.3925925925926,54.3115890514311,8.2009765625,205500.244624982,2.66536244924132,8,"0","0"
"901","NLA06608-0987","NLA06608-0987-2007-1",1,30,7,2007,41.5778835,-85.66354429,"IN","region_5","UMW",4,4050001,"natural",0.142895454,1.820538496,275.37,9.4,1.35858159991657,16.39880261,0.85,0,0.687534924,10,28.2,38.304,19,1800,40,10.2,12.8,301.3,5.59,"green",NA,NA,4.81145414185115,"NLA06608-0987",9,0,211,80.4180933333333,16.36,9.8637037037037,22.857037037037,77.9145,18.3555555555556,11.749537037037,24.975462962963,69.4266666666667,21.1481481481481,14.3888888888889,27.9074074074074,81.915,22.2222222222222,15.6666666666667,28.75,80.518,22.1666666666667,15.6666666666667,28.6111111111111,99.211623119487,7.54814814814815,15891.4035453197,0.999110784732595,3,"1","1"
"904","NLA06608-0990","NLA06608-0990-2007-1",1,30,7,2007,46.23667971,-94.33981178,"MN","region_5","UMW",7,7010104,"natural",1.44047068,5.954346631,357.17,5.7,1.39951310633385,116.1182748,1.05,0,50.51711103,44.3,22.9,20.32,12,960,40,2.853,7.29,200.8,6.59,"green","NLA12_MN-110",NA,35.0698641294108,"NLA06608-0990",5,1,211,67.96532,12.2555555555556,5.87888888888889,18.6544444444444,71.1305833333333,15.3171296296296,8.70277777777778,21.9587962962963,74.422,18.6111111111111,11.962962962963,25.2777777777778,73.025,20.5,13.9722222222222,27.0555555555556,55.118,21.4444444444444,14.7777777777778,28.1111111111111,98.4077643456609,22.9,57620.397974916,0.333324246418681,1,"1","1"
"910","NLA06608-0997","NLA06608-0997-2007-1",1,3,8,2007,43.7347358,-73.1843614,"VT","region_1","NAP",2,2010001,"natural",0.384579547,3.059167224,187.88,13.2,1.39157043675937,86.19350435,5.55,0,7.768304962,82.4,1.7,1.504,4,204,4,6.296,2.64,200.3,0.54,"blue",NA,NA,20.1994750438457,"NLA06608-0997",11,0,215,107.093173333333,10.1544444444444,3.84259259259259,16.4544444444444,109.408383333333,13.2555555555556,6.89583333333333,19.5981481481481,105.195511111111,15.9827160493827,9.32098765432099,22.6092592592593,118.550266666667,17.7018518518519,11.3796296296296,23.9953703703704,140.8176,18.1111111111111,12.0444444444444,24.1277777777778,73.4738284566449,8.9875,12719.6550879861,0.666337431667911,2,"1","1"
"918","NLA06608-1008","NLA06608-1008-2007-1",1,12,7,2007,47.88008342,-112.3069538,"MT","region_8","NPL",10,10030205,"man-made",1.482739359,7.276625809,1258.03,8.2,1.68574819166759,2.212647044,4.75,0,4.740139307,0,1.7,0.52,4,86,4,1.865,1.8,319.5,1.17,"blue","NLA12_MT-113",NA,3.19687966615851,"NLA06608-1008",7.6,1,193,52.54244,8.52074074074074,1.55037037037037,15.4696296296296,57.4315166666667,10.9444444444444,3.6962962962963,18.1666666666667,64.4793111111111,13.1543209876543,5.70925925925926,20.5543209876543,61.6204,15.9111111111111,8.15,23.6166666666667,40.2844,18.7444444444444,10.6,26.8333333333333,67.1951307048267,18.7,9242.01576785401,0.19998776307265,0.6,"0","0"
"922","NLA06608-1014","NLA06608-1014-2007-1",1,13,9,2007,42.58198097,-83.84598941,"MI","region_5","UMW",4,4080203,"natural",1.200881001,7.283318504,291.26,21.1,1.87488391566472,3.743461174,4.2,0,10.76808509,12.3,9.4,9.813,3,568,15,58.04,7.65,683.3,1.33,"blue",NA,NA,8.96682109304184,"NLA06608-1014",20.5,0,256,71.3367466666667,17.1637037037037,10.3274074074074,23.9788888888889,72.4577333333333,18.9083333333333,12.0342592592593,25.7550925925926,75.5283111111111,19.5722222222222,12.841975308642,26.266049382716,83.3839666666667,19.4833333333333,12.9296296296296,26.0101851851852,90.4155333333333,18.7592592592593,12.2814814814815,25.212962962963,91.1761085136224,6.73000755857898,315216.869451098,3.4980776265898,10.5,"1","1"
"932","NLA06608-1034","NLA06608-1034-2007-1",1,16,8,2007,42.74496123,-83.3105724,"MI","region_5","UMW",4,4090003,"natural",0.112223888,1.454307144,301.57,9,1.22464030896814,123.5177874,4.45,0,22.2438005,20.3,3.7,1.984,11,563,5,37.67,8.91,631.2,1.13,"blue","NLA12_MI-110",NA,198.209141533218,"NLA06608-1034",9,1,228,67.87388,14.3896296296296,7.67259259259259,21.08,67.03695,17.0148148148148,10.0824074074074,23.9277777777778,67.4878,19.0938271604938,12.1098765432099,26.0481481481481,69.3039,20.0101851851852,13.1851851851852,26.7944444444444,79.8576,20.237037037037,13.6444444444444,26.8037037037037,96.1446162413312,8.3125,5548.20002260199,0.665912112334969,2,"1","1"
