"","NLA_ID","lMeanDepth","lShorelineDevelopment","lMinorAxisLength","lFetch","MaxDepth"
"583","NLA06608-1141",3.38763870330441,1.31358232506792,2246.96105731512,1875.46136497076,7.7
"584","NLA06608-1143",0.696288824579979,1.2057458190676,3144.87620982477,1908.45609514616,1.8
"585","NLA06608-1145",1.65752731592818,1.24880967510305,5401.91362862488,3648.87232466263,4.5
"586","NLA06608-1147",4.01186115325723,1.15465759658516,1564.87536165059,1293.3748295012,9.8
"587","NLA06608-1148",0.487827965393537,2.03059335659588,5375.68649060371,22686.3621548699,1.4
"588","NLA06608-1150",1.95343491896832,1.15294551043507,3683.73237294297,2114.0505274425,5.2
"589","NLA06608-1151",1.41080625908703,1.723852677731,14858.0057851618,10860.333275255,3.7
"590","NLA06608-1153",18.2582435405633,1.9753491838105,41529.3972204583,17173.8740440502,49.3
"591","NLA06608-1155",1.2360561799113,1.28684053114578,770.077181767204,1269.50251222399,2.9
"592","NLA06608-1162",4.72604886165308,1.97803876947116,7696.07421333983,5853.60856659155,14.5
"593","NLA06608-1163",4.17392829049606,1.41517867979816,2381.07410161791,1716.09378667853,11.4
"594","NLA06608-1164",3.61181198348325,1.48068071615735,8421.51163395076,4962.26677614093,8.8
"595","NLA06608-1166",5.93046963434179,1.46457161479877,3821.77195663618,3245.49651519593,17.7
"596","NLA06608-1167",5.46019923275178,1.51683144303217,4476.19362728533,3752.33259698188,15.5
"597","NLA06608-1170",14.7003268801527,1.45507270431424,25990.7825020946,16333.3116136519,39
"598","NLA06608-1172",2.68191716967445,1.15024368362942,1173.58773338004,713.30574035371,7.6
"599","NLA06608-1174",9.20655028115589,1.44382130810949,26397.506438845,15400.5025229375,26.4
"600","NLA06608-1175",1.11849853915809,1.86810756655784,4162.98960922751,6755.61788768089,3.25
"601","NLA06608-1177",1.1838110461586,1.73022325293513,10432.9932152735,5360.76343974838,2.7
"602","NLA06608-1179",0.496861662998307,1.405325527758,3739.02607950822,3069.4249254849,1.5
"603","NLA06608-1181",0.676362807964198,1.39297564061278,8099.6213832509,5964.11236056547,1.8
"604","NLA06608-1183",4.60802292236553,1.1407428415547,2071.15595849,1463.4710894732,12
"605","NLA06608-1185",0.943663004476955,1.54060704875301,8829.771922737,5051.15245851934,2.4
"606","NLA06608-1189",2.80534647274014,1.45788305436778,3040.74739389605,1778.35992461071,8
"607","NLA06608-1190",1.90787454721724,1.68707113902611,46021.3313045295,32970.4464580655,5.15
"608","NLA06608-1191",0.40492468471576,1.43808107780968,7311.23330899013,4364.02278131795,1.25
"609","NLA06608-1195",2.92434519237187,2.07285055019602,4243.59714471701,4281.33942136495,8.2
"610","NLA06608-1198",3.60084791937004,1.43620569287149,3523.55316562231,2181.19578532632,10
"611","NLA06608-1199",3.29120291484084,2.07815256230368,7026.58995939064,5009.76863520595,9.85
"612","NLA06608-1204",5.01261609191661,2.02524556860463,87815.9712310977,113220.010764088,15
"613","NLA06608-1206",0.860726944839325,1.4299382641235,2731.20866351077,1192.09021152109,2.2
"614","NLA06608-1207",2.30564885705903,1.58470436209068,6958.13533119053,3414.89562391471,6.75
"615","NLA06608-1208",1.26906845923649,1.33764855519485,4383.61557052548,4397.67057767297,3.33333333333333
"616","NLA06608-1209",1.49239593417161,1.72843496943997,22589.7562541464,16128.8242075698,4.5
"617","NLA06608-1210",0.478514063196074,2.24183288368189,17545.1074289567,11723.084667541,1.45
"618","NLA06608-1217",0.369671661827761,1.44496259426944,28346.0156070702,19877.418613044,1
"619","NLA06608-1219",0.813273702875001,1.65545868988348,5400.15460924878,11469.2949245123,2.2
"620","NLA06608-1220",0.894802629521,1.42919812903233,5054.00403153346,2569.47670216657,2.2
"621","NLA06608-1222",2.21838616154637,1.59268814338593,7942.69723813546,5925.17465687645,6.5
"622","NLA06608-1223",0.805752835449748,1.33138559830818,2910.84475375796,1791.06660958285,2.15
"623","NLA06608-1224",2.1159575192687,1.13632717449611,2302.56406747804,1233.63466285472,5.5
"624","NLA06608-1227",2.35572235949159,1.10724703327428,777.450447895971,548.583978654973,6.3
"625","NLA06608-1232",3.04343638528325,1.31781158078587,1220.32192958723,1236.10352151437,8.1
"626","NLA06608-1236",0.755423754387027,1.22989290848367,1297.18021099901,672.826198735341,1.9
"627","NLA06608-1238",6.44722143536028,1.76975793670322,5623.8688404518,3194.62644025405,18.05
"628","NLA06608-1239",0.988603603976805,1.58924102706796,3423.84847559217,2078.17055869069,2.8
"629","NLA06608-1240",2.57127381421751,1.28490745671222,10418.9834193843,5907.05950157723,6.7
"630","NLA06608-1241",2.75482257296034,1.41609031217394,22421.1789772111,13560.8787093073,7.5
"631","NLA06608-1242",2.74728428393899,1.4230160180608,2937.82535455016,1898.63996605245,7.1
"632","NLA06608-1243",4.41564893567132,1.72548298349893,10108.2550309918,24989.9456697846,13.4
"633","NLA06608-1244",0.65362284002338,2.03655636962727,13942.2298373375,7830.12619942558,2.1
"634","NLA06608-1245",0.44220092788752,1.53781975205433,5331.93566493124,3325.19204010658,1.35
"635","NLA06608-1255",0.325760292011903,2.42158959698722,47422.4202030169,30719.4967961385,1.1
"636","NLA06608-1256",1.05440669997889,1.14938139118376,5339.53530634399,4833.24522662657,3
"637","NLA06608-1258",0.582794433619618,1.35956608365455,2715.92010802346,1681.22241406022,1.5
"638","NLA06608-1259",3.44588569664462,1.27615068165638,3137.50633970465,1900.28875214268,9.5
"639","NLA06608-1261",0.327425106581662,3.39979808053603,76984.9768930829,42419.9277184652,1.1
"640","NLA06608-1262",1.38611183270284,2.37152891931156,43286.9709288139,21417.8990020973,4.2
"641","NLA06608-1263",2.55478209912964,1.33566857937227,7737.87455977904,5522.82899425508,7.4
"642","NLA06608-1266",0.528565982682562,1.19973756824681,6241.03124062624,3841.61686345301,1.5
"643","NLA06608-1268",2.46061513843311,1.42053085366179,6429.17343346141,4586.54024935835,7.05
"644","NLA06608-1269",1.49300740574927,1.23679288919453,1432.88615193204,804.78911215168,3.85
"645","NLA06608-1270",1.98890406159429,1.73698840579923,27066.5561412064,18159.5733339521,5.8
"646","NLA06608-1271",0.554652112778816,1.30345441194448,2530.49572317742,1408.70409463945,1.45
"647","NLA06608-1273",0.894432553127843,1.31150617287908,3153.43191429146,1978.17961664702,2.2
"648","NLA06608-1274",3.03530155844295,1.33461908514885,1983.20882723439,1353.09210913822,7.6
"649","NLA06608-1278",2.66299338309815,3.60065590226375,52604.0078426063,105424.524525223,10.25
"650","NLA06608-1279",1.21274571036194,1.51130014510842,4708.22236876003,2302.22554814314,3.4
"651","NLA06608-1281",4.2242014668929,1.24484880831777,1356.34126139902,1359.3137266705,9.5
"652","NLA06608-1283",2.03469226419139,1.70459382453808,6393.3661605982,5304.15872731724,5.5
"653","NLA06608-1284",15.926498883438,1.59112873382377,160984.262573886,99558.387316662,48.5
"654","NLA06608-1288",3.61776112591794,1.6902083572371,168294.040719635,132340.596735564,10
"655","NLA06608-1292",2.35772891021818,1.35736804198745,7851.2065994377,5055.09596901058,6.9
"656","NLA06608-1295",0.435151608315158,1.27456754479737,6054.478709921,3530.88432660279,1.2
"657","NLA06608-1297",1.51026119737194,1.34394720887882,10312.3630008471,9417.71280105125,4.2
"658","NLA06608-1300",10.8146956781912,1.73400723813648,229745.660853936,119484.299162251,30
"659","NLA06608-1303",0.963796767066016,2.35495232641814,39080.2388958904,21649.7732628167,2.8
"660","NLA06608-1312",2.4111921678528,1.29966886771113,3122.83497098286,2134.53011955763,6.5
"661","NLA06608-1316",0.514010943376983,1.4329134328568,9217.44689018197,5751.21256122781,1.5
"662","NLA06608-1319",1.19457908935759,1.89463251230044,8476.80300702483,4214.97194384855,3
"663","NLA06608-1321",9.2148453790255,1.59025156229386,36890.0350655296,18054.6582347332,27
"664","NLA06608-1323",7.5466242200071,2.33559494695504,249125.445001662,173340.068055908,21.5
"665","NLA06608-1326",0.94109694086672,1.4438485012853,3263.22733836064,1687.5231687465,2.45
"666","NLA06608-1329",1.25740042655804,1.54032323050102,8323.55365017625,5233.14359839451,3.4
"667","NLA06608-1332",0.537668059674114,1.48804668247468,11368.3647234286,6979.58123138345,1.5
"668","NLA06608-1333",5.93008326947659,1.20707122267361,1891.14731617511,1236.24983751896,15.2
"669","NLA06608-1334",5.70348258443574,1.76143829259312,26369.8247844466,20343.2057887874,16.625
"670","NLA06608-1336",0.567070089724588,1.35398995468646,4839.16727542102,3293.21885213937,1.65
"671","NLA06608-1338",0.477662523780857,1.55107818473179,16058.4784377445,17438.7565511675,1.4
"672","NLA06608-1339",2.72621218756967,1.30828770268453,10165.335008754,7384.3621744722,6.85
"673","NLA06608-1342",0.916725273024364,2.83983872822562,26552.6918295493,15098.234428161,3.7
"674","NLA06608-1344",0.919190844959351,1.15700828846033,806.65880045547,637.472035387109,2.5
"675","NLA06608-1346",2.20547161933642,1.20370610561812,4162.47089103811,2243.12964926585,5.6
"676","NLA06608-1347",1.88956272412138,1.6196154094666,9431.89373857325,3759.72310419755,5.65
"677","NLA06608-1348",9.39669072350552,1.85689765585022,56375.8481181676,56276.1623233648,25.75
"678","NLA06608-1349",1.7756939318251,1.47527225320837,3181.79196572815,1717.12599063608,4.65
"679","NLA06608-1354",16.4626626840152,1.77340692371374,380309.29408532,235581.260852712,50.1
"680","NLA06608-1355",9.38067949382313,1.66888514553491,10350.7377219787,6282.76105142729,25.8
"681","NLA06608-1356",1.39832003151075,1.39028271692981,1714.08444259867,1130.26217087225,3.7
"682","NLA06608-1358",2.50239484092942,1.86601521860188,30930.0810657368,17822.4630767515,6.85
"683","NLA06608-1359",1.37462782856991,1.30579398877706,9000.92925742434,5614.05707333028,4
"684","NLA06608-1360",4.15469530048936,2.43632342477336,21795.7813470732,101487.673294306,12
"685","NLA06608-1364",1.09887232788868,1.19530862867108,2818.60184199903,1981.15849057928,3
"686","NLA06608-1365",2.10524736652428,1.90309242093792,14553.1095511683,7561.39527075465,5.7
"687","NLA06608-1367",0.358113784435829,1.73390002825828,5675.02338811392,5219.07605264542,1
"688","NLA06608-1368",0.474860625241877,1.33583858964587,559.384834773231,571.826031430793,1.3
"689","NLA06608-1369",1.95731114259776,1.60184396046936,24056.1918018437,20546.2639952029,5.8
"690","NLA06608-1370",2.22433534807547,1.61426083354114,5352.9006436051,3618.78151491532,6
"691","NLA06608-1372",2.56837403093918,1.49865488869432,42320.3393400026,29295.4997171264,7.2
"692","NLA06608-1375",1.1354733841424,2.09245955814711,22005.4094396337,14812.6916603568,3.53333333333333
"693","NLA06608-1376",2.44207817839854,1.36775750797348,12687.441723426,8373.64981641757,7
"694","NLA06608-1377",5.76349097770557,1.22736833044004,1754.24749212617,1023.50189317653,16.15
"695","NLA06608-1380",2.7408128593003,1.52330601156779,11628.1710512265,6804.01003537952,7.1
"696","NLA06608-1383",3.19029558245904,2.22741521777058,6768.00400850751,13215.2051083096,9.5
"697","NLA06608-1387",1.03349589104527,1.32396788694233,3314.21430001032,1770.71437438352,2.6
"698","NLA06608-1389",0.526597525117547,1.56008806212664,18327.0067330936,15109.1044279398,1.65
"699","NLA06608-1390",5.37768810609314,1.86220470988302,10746.2247070946,7305.9856965104,17.25
"700","NLA06608-1391",1.48155517155403,1.66807020789531,6468.26499086498,5195.74248202852,4.3
"701","NLA06608-1396",1.20509030061724,1.46496695231351,4695.88914870331,5222.68315313411,3.4
"702","NLA06608-1397",0.858559879795414,1.86149707043818,42332.1294992452,30599.1170923256,2.8
"703","NLA06608-1398",0.331036894575886,1.41443937576408,4454.37183163765,2341.14655957625,1
"704","NLA06608-1401",1.43139964236803,1.4034839825192,10659.7704751882,10448.426930653,4.1
"705","NLA06608-1403",3.37251107230385,1.39801470388669,12730.8592518225,12458.1070447431,8.65
"706","NLA06608-1413",1.45502343786932,1.68545570778401,19040.733226599,10914.372517574,4
"707","NLA06608-1414",0.725220552419227,1.42668329657574,5773.36123288693,3234.9762101806,1.96666666666667
"708","NLA06608-1417",3.38805222023308,1.56621837849647,2891.77286728909,2845.98549396686,9.3
"709","NLA06608-1420",1.23322279011508,1.41433573287227,5749.262274962,6476.94631843747,3.2
"710","NLA06608-1421",0.69207851196661,1.33176075763252,6885.77869890678,3937.50190588098,2
"711","NLA06608-1425",2.66567705290463,1.18521812802357,2129.80751397173,1436.94305884907,6.9
"712","NLA06608-1426",0.541402697266766,1.70315742409303,3153.7908341275,1723.83839208387,1.4
"713","NLA06608-1432",1.11177837238039,1.42993832842083,3795.57017928142,2052.35616555791,3.4
"714","NLA06608-1434",2.03650483165645,1.63659963528943,5234.27099547558,4465.5593432009,5.5
"715","NLA06608-1435",2.03883986232688,1.36259404059404,3780.00158711356,2724.51535474664,5.3
"716","NLA06608-1436",3.65452634851535,1.73750260799771,53070.3592478636,32154.9559741243,11
"717","NLA06608-1439",7.73412500784812,1.44415895750907,11276.7268466256,7013.13766781654,21
"718","NLA06608-1445",0.311209529456414,1.44269915006557,4812.47390424221,6594.1802263779,0.75
"719","NLA06608-1446",1.19567334362211,1.5930397384005,5506.58328919831,3631.81636371332,3.6
"720","NLA06608-1447",2.53493603573116,1.44700972708719,3753.11090489719,2142.58084367619,7.55
"721","NLA06608-1450",5.00150444335678,2.22036207714215,19166.850977775,10622.1875745175,15
"722","NLA06608-1454",1.96392999526939,1.31499792956192,8165.6884164481,5382.59602911098,5.7
"723","NLA06608-1455",0.988710420127213,1.35742602979838,1803.85911394052,949.665894703419,3
"724","NLA06608-1460",4.75530201448698,1.35702944014993,2265.29315848274,1855.65489711018,12.2
"725","NLA06608-1461",4.75976740373273,1.75969899578985,57823.6975538009,39029.0305262034,13.1
"726","NLA06608-1462",0.38138928485487,1.66929303026732,5327.10154202784,2789.34685960635,1
"727","NLA06608-1465",9.80814182287656,1.52414388602767,25168.5383011966,24923.5251219691,27
"728","NLA06608-1469",0.464970868004216,1.59568093095825,1437.52232953645,1078.35334063159,1.25
"729","NLA06608-1473",6.9980059135608,1.64489303288802,29068.7627822442,18904.8212781287,18.6
"730","NLA06608-1476",0.54402530723631,1.34709574907046,4746.58372400074,5371.21972367302,1.5
"731","NLA06608-1481",8.16855683693263,1.28410726195073,3282.05507269756,3004.35166998749,20.8
"732","NLA06608-1482",0.550724202037878,1.6806697718241,9459.17682120589,4679.98928316681,1.3
"733","NLA06608-1483",6.04686848893551,1.64347445102264,7699.22856903965,5202.65137013672,15.35
"734","NLA06608-1484",2.40187497477986,1.37061471948498,13365.7540001995,9289.57066024971,6.5
"735","NLA06608-1487",3.19938046125917,2.71079722372901,100822.256949717,48949.5676315009,9
"736","NLA06608-1488",0.581556440715365,1.60627745053922,3563.97842416836,2100.55029120685,1.7
"737","NLA06608-1489",0.959073484694067,1.16049109246939,1817.84306933561,1126.51417320079,2.5
"738","NLA06608-1492",2.49059982474324,1.26548258859164,5377.17450639499,4103.63645363721,6.4
"739","NLA06608-1496",0.535505018609836,1.4054298206263,5131.80012383203,3290.425720899,1.6
"740","NLA06608-1499",6.91530711318312,1.42396333693009,5894.00285545697,4119.22864940485,19.2
"741","NLA06608-1504",1.3680008663656,1.91433946192021,81246.0439491664,48527.1980640327,4.05
"742","NLA06608-1508",0.657367876625577,1.88446370805392,46314.0316936249,35433.4896767643,2
"743","NLA06608-1510",0.890176357031304,1.30513014288488,5874.47109426708,3148.61754389859,2.5
"744","NLA06608-1511",1.51350388706292,2.75930025006982,36899.8720732628,20715.2476996826,5.7
"745","NLA06608-1515",0.616453102061473,1.63590015846027,5011.25503141961,3060.86260491894,1.8
"746","NLA06608-1517",3.22232567478851,1.4591181094758,10177.3976602726,7533.56916128355,8.5
"747","NLA06608-1521",1.17473655785657,1.46944840025788,18114.2713734809,11586.7205515823,3.145
"748","NLA06608-1524",1.06885566703995,1.18597350546321,4995.24598898253,3733.53146603568,3.05
"749","NLA06608-1527",0.527806836885564,1.65089803364878,13507.4023047587,7429.79910549922,1.5
"750","NLA06608-1529",2.83529081691157,5.4008577747603,138286.38411992,247117.585879343,10
"751","NLA06608-1532",2.82363321195683,1.40576344387497,6391.10895924193,6410.04360756579,7.93333333333333
"752","NLA06608-1537",3.82764868639851,1.62756442910574,24260.0936421504,14440.4574615421,11
"753","NLA06608-1538",4.42740411060954,1.46461022396046,7015.74544955744,3504.23153390069,11.2666666666667
"754","NLA06608-1544",1.31928661985185,1.19041069230492,2259.78719321943,1314.59158410192,3.4
"755","NLA06608-1556",2.48989212229904,1.21894629209161,1679.33711045565,1367.8054100442,6.1
"756","NLA06608-1558",0.945645295009515,1.48030140070268,8926.25405478744,6058.23253535016,2.73333333333333
"757","NLA06608-1560",2.5435505911815,1.99973509125851,28172.0491774624,64093.4337489274,7.35
"758","NLA06608-1561",2.20043498649875,1.49503239266938,10367.6208413092,6690.5525098185,6.6
"759","NLA06608-1562",2.50619010423519,1.95820467508822,988.117656379756,4094.80248937958,6.9
"760","NLA06608-1564",0.754414587786987,1.88601461514615,18051.0259559208,11674.9952275646,2.15
"761","NLA06608-1568",1.02687186339242,2.30065574103233,30159.8236181261,142410.950266874,3
"762","NLA06608-1569",1.44413905366049,1.95509979780106,23392.8951523193,15651.2467095076,4
"763","NLA06608-1572",0.933604919989658,1.38183044046839,4602.7057587765,2594.42566546229,2.4
"764","NLA06608-1575",2.32587880083167,1.53451450087967,12638.9760071546,8445.78908859154,6.8
"765","NLA06608-1576",1.18718587211109,1.69615384216168,33507.7925965566,28165.1885515264,3.5
"766","NLA06608-1577",4.12159165232516,1.81121465236408,19293.7804140156,22492.3380523366,11.9
"767","NLA06608-1578",0.660143933244159,1.29742051757375,2377.08566707475,2286.46715602759,1.9
"768","NLA06608-1579",8.42692437992987,1.68772539129778,20868.6133874132,12339.0712786728,25.5
"769","NLA06608-1586",0.902384820903382,1.5286617782604,6664.66421085615,5127.44792913984,2.2
"770","NLA06608-1593",2.02800741840628,1.58883387189746,21484.4212060083,13198.2443663612,6.1
"771","NLA06608-1595",3.4224327297978,1.28102974967606,5106.31851652845,3381.40257903317,8.5
"772","NLA06608-1596",0.25132619152142,1.19832916109334,2772.41160020072,1764.10129915954,0.7
"773","NLA06608-1600",2.80028210962016,1.35162494886807,1354.82971847,2206.22110575551,6
"774","NLA06608-1602",9.1915494644093,2.16627164096159,211823.331759827,202821.401693784,26.2
"775","NLA06608-1608",1.54524881296602,2.28029954018666,24976.9887452089,35624.7124194699,4
"776","NLA06608-1610",11.0211184640743,1.63088334027646,2945.11286812069,1883.30816711395,34.6
"777","NLA06608-1617",3.78933578900978,1.28387859000229,4157.92465346528,2566.56998534605,10.7
"778","NLA06608-1623",1.3276437313528,1.52456115509381,2288.74603289447,1078.29385799954,2.8
"779","NLA06608-1626",3.81876732585599,2.32844281930888,80293.9144830727,68059.7959480816,12.6
"780","NLA06608-1630",1.93109046268167,1.5824792964656,17356.8621806498,12857.4756523483,5.2
"781","NLA06608-1631",2.15095663719587,1.69311672451446,18041.5780547531,12758.748956394,6.9
"782","NLA06608-1633",5.95121774546758,2.28114520615323,136294.354420595,124032.641049884,20.4
"783","NLA06608-1637",3.061066101152,1.18117943415735,2567.43653388655,1471.7898970818,7.8
"784","NLA06608-1638",7.87403388224416,1.44278630530206,5946.52679596482,3377.94445849962,21.3
"785","NLA06608-1640",10.7636261865537,2.0315364620444,296353.720794715,271705.206713763,31
"786","NLA06608-1641",1.76644896004139,2.2810248255504,9259.7736995456,4563.33300189101,4.2
"787","NLA06608-1643",3.68593937660551,1.477576255781,5228.05217737342,2914.77805945585,11.2
"788","NLA06608-1652",2.63597780033049,2.7412045377346,331887.145351237,287504.683815394,7.5
"789","NLA06608-1654",1.93569914990567,2.57708567723208,29823.1320039222,31132.1289224822,7.2
"790","NLA06608-1655",0.541279027681554,1.93152415626718,11014.6038275359,7187.76585800492,1.5
"791","NLA06608-1668",4.39119879697263,1.89519906389967,219062.556913587,143168.721216048,13.5
"792","NLA06608-1672",0.284795379164004,1.35923829044975,6788.1901553993,3870.41740732897,0.8
"793","NLA06608-1674",3.31058451504997,1.31998811862642,839.136323425559,583.943826884383,9
"794","NLA06608-1675",2.5349902461432,1.47342781241542,5086.59107905659,3195.91555772406,6.9
"795","NLA06608-1679",2.7753526122527,1.44233490631146,6155.33599271962,6144.85663781567,7.5
"796","NLA06608-1684",3.72348298485009,1.59969575823271,8434.07104384268,4678.73357981452,9.93333333333333
"797","NLA06608-1687",1.27766188926499,1.70501487189036,19417.6137667275,12654.2911973761,3.8
"798","NLA06608-1690",4.04202325958127,1.54212326182149,3928.42534085365,3215.62887815262,11
"799","NLA06608-1695",2.79368069943342,1.22548969648778,4140.76212889808,2619.12131169609,8
"800","NLA06608-1703",0.733931426357132,2.20948313274821,48298.5430563602,36279.8482716834,2.3
"801","NLA06608-1704",1.81218399825534,1.41421508162393,5476.61663676683,3313.68311931312,4.8
"802","NLA06608-1706",1.59481694647577,1.71633649278536,746.171837168721,232.079579793963,4
"803","NLA06608-1707",7.06326133634937,1.97750506047817,10189.9511936583,6184.4311718146,19.2
"804","NLA06608-1711",2.3403065314347,1.22542319183102,5680.04142866011,4510.88068337113,6.7
"805","NLA06608-1715",1.74252566753737,2.12002418720968,7278.7400624597,3949.3013406707,3.7
"806","NLA06608-1717",16.1318996494156,1.83418809318775,85096.213562517,94996.2719300544,47.5
"807","NLA06608-1719",0.689413605184534,1.37996940290154,7001.36071421467,6666.51613148836,1.7
"808","NLA06608-1723",1.63472630089414,1.67440216446971,35497.0605183679,61238.6786921656,4.4
"809","NLA06608-1724",3.25438287691821,1.62332273024158,5132.1930251819,2946.87909491676,9.5
"810","NLA06608-1733",0.822304616600629,2.72150598780238,79662.8612721909,43449.5061015308,2.6
"811","NLA06608-1735",1.22734440739218,1.27596451283732,1993.32574154385,1837.78532202744,2.6
"812","NLA06608-1736",1.00465929975263,1.53558270069451,7435.08627886186,3995.67649799986,3.1
"813","NLA06608-1739",12.5834025890826,1.68787698118017,16997.4294330809,17982.0595860512,36
"814","NLA06608-1740",2.078521341467,1.27534188477013,6732.50486698909,5403.08557669153,5.6
"815","NLA06608-1741",0.317804012022053,1.905319788822,13609.7659496677,11988.2664355988,0.95
"816","NLA06608-1742",3.21848207517209,1.61906309463042,2407.32483285386,2397.95679129314,9.2
"817","NLA06608-1748",12.0495422568439,1.62917942360812,29239.363663276,12260.5838627733,35
"818","NLA06608-1753",1.01154611795607,1.41503259263268,2565.03495984888,5052.32320742026,2.53333333333333
"819","NLA06608-1755",5.32015440349585,1.7050632756591,6656.8830172671,4249.71328316187,14.65
"820","NLA06608-1758",0.407769413927971,1.18397511315672,2939.84338471821,2513.27649368601,1
"821","NLA06608-1771",3.08022126523256,1.3669132325881,4843.31528056035,2660.00338400936,8.65
"822","NLA06608-1775",1.68499330308101,1.43511973535069,13569.5981036321,10117.4768049375,4.5
"823","NLA06608-1781",4.11109690193728,1.53061865155945,13785.9808560486,13568.7281017807,11.8666666666667
"824","NLA06608-1782",1.34258386245683,2.28092768581307,16502.8642557854,9138.74797980889,4.5
"825","NLA06608-1789",1.54699965613806,1.24468081566323,3211.6070240889,1963.70236455634,4.3
"826","NLA06608-1791",2.00237071159886,1.31152483985523,1350.00557447919,1347.71763465788,5.2
"827","NLA06608-1793",1.57535887436747,1.68022045926664,11916.6824436476,6998.85370128667,4.76
"828","NLA06608-1800",1.09914281234323,1.74036214287007,128333.357898413,120679.200005033,3.1
"829","NLA06608-1802",2.25891276909629,1.67425845825086,22414.13772194,16074.0636505956,6.3
"830","NLA06608-1804",3.69556267987288,1.26884367836156,7168.80065960364,4007.37821286431,9.4
"831","NLA06608-1808",0.359248484974219,1.51532501865437,14646.9829780064,10377.1808078818,1
"832","NLA06608-1810",1.58639660895185,1.4042098029213,20771.4933679503,14368.566576481,4.6
"833","NLA06608-1811",1.01988732905626,1.92877756471652,67706.7909928356,49951.9254549859,3
"834","NLA06608-1812",6.14961569783077,2.94712841978733,209096.02316529,554262.444542441,17.7
"835","NLA06608-1818",15.8895152098963,1.509279021029,14215.9819741602,7654.50391306194,41.2
"836","NLA06608-1821",0.37321667350226,1.55779126782521,14187.284296479,8406.54293305563,1.1
"837","NLA06608-1824",2.55727297271571,1.85347447872049,52877.3015696205,32057.0804852401,7.05
"838","NLA06608-1825",1.42069536916109,1.30448482066353,4734.60473178494,2956.42179239446,3.6
"839","NLA06608-1835",7.90446029828638,1.39203293226032,992.062102770586,849.254008781398,16.7
"840","NLA06608-1836",0.733960960347161,2.17127416222335,19267.3397225191,13898.5550155027,2.6
"841","NLA06608-1839",0.756672838971198,1.81773492298291,24015.8859361293,20115.7926952931,2.1
"842","NLA06608-1840",3.33380657616472,1.50301126418201,9283.50637923426,5527.25333730822,9.5
"843","NLA06608-1851",2.60423193717329,1.36218249558886,10057.1882946199,8002.07849388728,6.25
"844","NLA06608-1856",0.583934227869345,1.33538132665261,13448.9748267772,12970.831557821,1.5
"845","NLA06608-1857",12.836324322378,1.71837060468478,20732.9647447211,13402.7528506222,36.6666666666667
"846","NLA06608-1861",1.12731161757771,2.17290716625835,58122.4008507726,37201.9264763733,3.7
"847","NLA06608-1862",0.255329215922299,1.83483173609327,13611.945539327,6405.40315581364,0.666666666666667
"848","NLA06608-1863",2.09541600266825,1.68003994307976,15885.8350147806,11151.5935224176,6.3
"849","NLA06608-1866",0.244014153077715,1.46303176761161,2160.24056932755,2176.76068422944,0.716666666666667
"850","NLA06608-1867",1.3279006153067,1.55545392380636,3731.26531655833,2221.87209278098,3.5
"851","NLA06608-1868",3.05907210146325,1.60177047705684,15579.6498753888,7928.06325920937,7.95333333333333
"852","NLA06608-1871",2.90079743029368,1.50415907287195,6032.8831918549,4440.02511522349,8.55
"853","NLA06608-1873",13.686203938082,1.92609699631159,31457.0496565822,19222.9830589165,44.8
"854","NLA06608-1874",5.32403186587116,1.60020177207914,77465.1697244565,51286.4328296411,16.2
"855","NLA06608-1879",0.710305639139448,2.00170865389049,48873.4238137613,30868.9569368061,2.1
"856","NLA06608-1884",5.24592246190366,1.42452561230648,2276.9036163157,7974.76822368715,13.4
"857","NLA06608-1893",2.15981230875504,2.1016600546667,75174.6190810528,45113.1273876834,7
"858","NLA06608-1894",1.10698123944269,1.5423960373299,6099.17671004183,3785.80503918507,2.96666666666667
"859","NLA06608-1906",1.17963228163815,1.44325751783076,3657.2411390169,2250.86024145598,3.5
"860","NLA06608-1908",2.2432782480956,1.35752216990076,5656.84848275968,4259.61557806379,6.1
"861","NLA06608-1910",0.67625542962232,1.56878916979823,4381.87204968116,3538.69023383419,1.8
"862","NLA06608-1930",2.69335089525003,1.77891936059068,98404.0997652642,65059.0170533884,8
"863","NLA06608-1936",1.82248452424324,2.03730605993456,29995.0832114438,27486.6504421445,5.5
"864","NLA06608-1948",0.430355719781498,1.66172136183355,3302.39216243155,4402.13547101642,1.2
"865","NLA06608-1953",4.25851536182188,1.72135481184807,51924.9115348947,31400.407186178,12.5
"866","NLA06608-1958",14.4785158146011,1.68832899980203,48882.7553426974,33511.9969922845,43.8
"867","NLA06608-1959",0.458433883907295,3.39165355106835,200775.219987944,105321.836068731,1.4
"868","NLA06608-1960",1.97016569099738,1.8624682469048,17740.1235411536,41544.1044729177,5.1
"869","NLA06608-1968",0.573085742474042,2.33503925733724,9215.95550772749,10388.980848296,1.8
"870","NLA06608-1975",9.8967681299642,2.02706147495258,27465.2306986925,17031.5106149618,32
"871","NLA06608-1985",15.0783610786067,1.81222669028332,61049.5618664783,118154.790180736,48.8
"872","NLA06608-1989",3.42465182129763,2.51539546176629,8215.84540846016,11118.811902824,11.3
"873","NLA06608-1992",1.64618055347493,1.21007503411498,2644.41489798007,2144.79734764909,4
"874","NLA06608-1998",2.78619140505249,1.35856207894888,2044.13248459737,1957.34271122168,6.6
"875","NLA06608-2005",0.883831351688022,1.32741770871472,14251.1735599051,9160.26083278135,2.6
